group_id,retailer,retailer_sku,brand,product_name,price,uom,pack_coverage,promo_price,in_stock,collected_on,data_source,url,specs
G0118,lowes,LO-309784,Emser,Driftwood Quartzite,10.98,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=18x18;finish_tile=polished;stone_grade=premium;thickness_mm=10
G0119,floor_and_decor,FL-889093,Nova,Dunmore Marble,11.97,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=6x12;finish_tile=tumbled;stone_grade=commercial;thickness_mm=12
G0119,home_depot,HO-958390,Home Decorators Collection,Dunmore Marble,189.98,per_case,11.91,,yes,2026-08-14,seed_estimate,,material=quartzite;size_in=6x12;finish_tile=brushed;stone_grade=commercial;thickness_mm=12
G0119,lowes,LO-581407,Satori,Dunmore Marble,13.98,per_sq_ft,,,no,2026-08-14,seed_estimate,,material=quartzite;size_in=6x12;finish_tile=tumbled;stone_grade=premium;thickness_mm=12
G0120,floor_and_decor,FL-916714,Sonoma,Marbella Limestone,9.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=travertine;size_in=16x16;finish_tile=honed;stone_grade=commercial;thickness_mm=15
G0120,home_depot,HO-415151,MSI,Marbella Limestone,124.98,per_case,11.75,,yes,2026-08-14,seed_estimate,,material=travertine;size_in=16x16;finish_tile=honed;stone_grade=commercial;thickness_mm=15
G0120,lowes,LO-717817,Satori,Marbella Limestone,11.98,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=travertine;size_in=16x16;finish_tile=honed;stone_grade=commercial;thickness_mm=15
G0121,floor_and_decor,FL-598370,Sonoma,Millbrook Travertine,7.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=6x12;finish_tile=honed;stone_grade=premium;thickness_mm=10
G0121,home_depot,HO-151537,MSI,Millbrook Travertine,10.97,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=6x12;finish_tile=honed;stone_grade=premium;thickness_mm=10
G0121,lowes,LO-197125,Satori,Millbrook Travertine,4.19,per_tile,0.5,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=6x12;finish_tile=polished;stone_grade=premium;thickness_mm=10
G0122,floor_and_decor,FL-453321,MSI,Slate Creek Marble,9.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=12x12;finish_tile=honed;stone_grade=premium;thickness_mm=12
G0122,home_depot,HO-709913,MSI,Slate Creek Marble,82.97,per_case,8.39,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=12x12;finish_tile=honed;stone_grade=premium;thickness_mm=12
G0122,lowes,LO-965316,MSI,Slate Creek Marble,9.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=12x12;finish_tile=honed;stone_grade=premium;thickness_mm=12
G0123,floor_and_decor,FL-839667,Nova,Copperfield Travertine,11.97,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=18x18;finish_tile=brushed;stone_grade=premium;thickness_mm=15
G0123,home_depot,HO-716526,Home Decorators Collection,Copperfield Travertine,219.98,per_case,15.22,,yes,2026-08-14,seed_estimate,,material=limestone;size_in=18x18;finish_tile=brushed;stone_grade=premium;thickness_mm=15
G0124,floor_and_decor,FL-716402,Nova,Onyx Travertine,4.19,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=marble;size_in=16x16;finish_tile=brushed;stone_grade=premium;thickness_mm=12
G0124,home_depot,HO-503339,Home Decorators Collection,Onyx Travertine,5.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=marble;size_in=16x16;finish_tile=brushed;stone_grade=premium;thickness_mm=12
G0124,lowes,LO-836910,Satori,Onyx Travertine,9.29,per_tile,1.7778,,yes,2026-08-14,seed_estimate,,material=travertine;size_in=16x16;finish_tile=brushed;stone_grade=premium;thickness_mm=12
G0125,floor_and_decor,FL-725623,Nova,Blackwater Quartzite,7.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=marble;size_in=12x12;finish_tile=tumbled;stone_grade=premium;thickness_mm=10
G0125,home_depot,HO-163082,MSI,Blackwater Quartzite,9.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=marble;size_in=12x12;finish_tile=tumbled;stone_grade=premium;thickness_mm=10
G0125,lowes,LO-921328,Satori,Blackwater Quartzite,9.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=marble;size_in=12x12;finish_tile=tumbled;stone_grade=premium;thickness_mm=10
G0126,floor_and_decor,FL-353009,Nova,Ivory Limestone,10.98,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=travertine;size_in=12x12;finish_tile=tumbled;stone_grade=premium;thickness_mm=15
G0126,home_depot,HO-157518,MSI,Ivory Limestone,11.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=travertine;size_in=12x12;finish_tile=tumbled;stone_grade=premium;thickness_mm=15
G0126,lowes,LO-438536,Satori,Ivory Limestone,12.97,per_sq_ft,,10.99,yes,2026-08-14,seed_estimate,,material=travertine;size_in=18x18;finish_tile=tumbled;stone_grade=premium;thickness_mm=15
G0127,floor_and_decor,FL-605893,MSI,Bayside Stone Mosaic,18.98,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=picket;chip_size=mixed;finish_tile=matte;size_in=11.8x11.8
G0127,home_depot,HO-832313,MSI,Bayside Stone Mosaic,18.99,per_sheet,0.97,17.99,no,2026-08-14,seed_estimate,,material=porcelain;pattern=picket;chip_size=mixed;finish_tile=matte;size_in=11.8x11.8
G0127,lowes,LO-384665,MSI,Bayside Stone Mosaic,19.97,per_sq_ft,,17.99,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=picket;chip_size=mixed;finish_tile=matte;size_in=11.8x11.8
G0128,floor_and_decor,FL-417701,Nova,Maplewood Stone Mosaic,13.98,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=basketweave;chip_size=1x3;finish_tile=matte;size_in=12x13
G0128,home_depot,HO-242242,MSI,Maplewood Stone Mosaic,16.99,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=basketweave;chip_size=1x3;finish_tile=matte;size_in=12x13
G0128,lowes,LO-987669,Satori,Maplewood Stone Mosaic,15.97,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=basketweave;chip_size=1x3;finish_tile=matte;size_in=12x13
G0129,floor_and_decor,FL-502295,Founders,Whitewash Stone Mosaic,15.98,per_sheet,1,,yes,2026-08-14,seed_estimate,,material=glass;pattern=penny round;chip_size=mixed;finish_tile=polished;size_in=12x13
G0129,home_depot,HO-968369,MSI,Whitewash Stone Mosaic,17.98,per_sheet,1,13.97,yes,2026-08-14,seed_estimate,,material=glass;pattern=penny round;chip_size=1x3;finish_tile=polished;size_in=12x13
G0129,lowes,LO-178966,Satori,Whitewash Stone Mosaic,19.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;pattern=penny round;chip_size=mixed;finish_tile=polished;size_in=12x12
G0130,floor_and_decor,FL-360431,Daltile,Bayside Glass Mosaic,11.97,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;pattern=penny round;chip_size=1x1;finish_tile=matte;size_in=12x12
G0130,home_depot,HO-961979,Daltile,Bayside Glass Mosaic,11.98,per_sheet,0.96,,no,2026-08-14,seed_estimate,,material=glass;pattern=penny round;chip_size=1x1;finish_tile=matte;size_in=12x12
G0130,lowes,LO-710192,Daltile,Bayside Glass Mosaic,12.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;pattern=penny round;chip_size=1x1;finish_tile=matte;size_in=12x12
G0131,floor_and_decor,FL-805785,Founders,Sierra Porcelain Mosaic,16.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=basketweave;chip_size=2x2;finish_tile=honed;size_in=12x12
G0131,home_depot,HO-676887,Home Decorators Collection,Sierra Porcelain Mosaic,20.97,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=basketweave;chip_size=2x2;finish_tile=honed;size_in=12x12
G0131,lowes,LO-260527,allen + roth,Sierra Porcelain Mosaic,16.97,per_sheet,0.96,15.99,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=basketweave;chip_size=1x1;finish_tile=honed;size_in=12x12
G0132,floor_and_decor,FL-995572,Founders,Bayside Glass Mosaic,11.98,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=penny round;chip_size=2x2;finish_tile=polished;size_in=12x12
G0132,home_depot,HO-515581,MSI,Bayside Glass Mosaic,13.97,per_sheet,0.96,12.99,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=penny round;chip_size=2x2;finish_tile=polished;size_in=12x12
G0132,lowes,LO-161499,Satori,Bayside Glass Mosaic,13.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;pattern=penny round;chip_size=2x2;finish_tile=polished;size_in=11.8x11.8
G0133,floor_and_decor,FL-525941,Founders,Thornbury Porcelain Mosaic,21.98,per_sheet,1,,yes,2026-08-14,seed_estimate,,material=marble;pattern=basketweave;chip_size=1x1;finish_tile=polished;size_in=12x12
G0133,home_depot,HO-869829,Home Decorators Collection,Thornbury Porcelain Mosaic,24.99,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=marble;pattern=picket;chip_size=1x1;finish_tile=polished;size_in=12x12
G0133,lowes,LO-402802,Satori,Thornbury Porcelain Mosaic,29.99,per_sheet,1,,no,2026-08-14,seed_estimate,,material=marble;pattern=basketweave;chip_size=1x3;finish_tile=polished;size_in=12x12
G0134,floor_and_decor,FL-840505,Founders,Sandstone Stone Mosaic,11.97,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=hexagon;chip_size=2x2;finish_tile=honed;size_in=12x12
G0134,home_depot,HO-783583,Home Decorators Collection,Sandstone Stone Mosaic,13.97,per_sheet,0.97,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=hexagon;chip_size=2x2;finish_tile=honed;size_in=12x12
G0134,lowes,LO-633228,Satori,Sandstone Stone Mosaic,14.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=picket;chip_size=2x2;finish_tile=honed;size_in=12x12
G0135,floor_and_decor,FL-889929,MSI,Onyx Glass Mosaic,21.98,per_sheet,1,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=picket;chip_size=1x3;finish_tile=matte;size_in=12x12
G0135,home_depot,HO-154064,MSI,Onyx Glass Mosaic,24.98,per_sheet,1,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=picket;chip_size=1x3;finish_tile=matte;size_in=12x12
G0135,lowes,LO-759433,MSI,Onyx Glass Mosaic,24.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=picket;chip_size=1x3;finish_tile=matte;size_in=12x12
G0136,floor_and_decor,FL-232152,Nova,Cedar Point Stone Mosaic,11.97,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=basketweave;chip_size=2x2;finish_tile=polished;size_in=12x12
G0136,home_depot,HO-436538,Home Decorators Collection,Cedar Point Stone Mosaic,12.98,per_sheet,0.97,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=basketweave;chip_size=2x2;finish_tile=polished;size_in=12x13
G0136,lowes,LO-489642,allen + roth,Cedar Point Stone Mosaic,14.98,per_sheet,0.96,,yes,2026-08-14,seed_estimate,,material=glass and stone;pattern=subway;chip_size=2x2;finish_tile=polished;size_in=12x12
G0137,floor_and_decor,FL-668980,Nova,Barnwood Ceramic Wall,2.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=4x12;finish_tile=matte;look=handmade
G0137,home_depot,HO-425652,Home Decorators Collection,Barnwood Ceramic Wall,29.98,per_case,10.19,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;finish_tile=matte;look=handmade
G0137,lowes,LO-817199,Style Selections,Barnwood Ceramic Wall,2.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=4x12;finish_tile=matte;look=handmade
G0138,floor_and_decor,FL-509157,Nova,Nordic Glass Wall,1.59,per_sq_ft,,1.29,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=4x12;finish_tile=glossy;look=handmade
G0138,home_depot,HO-466561,Daltile,Nordic Glass Wall,1.79,per_sq_ft,,1.59,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=4x12;finish_tile=glossy;look=handmade
G0138,lowes,LO-494034,Satori,Nordic Glass Wall,1.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=2.5x8;finish_tile=glossy;look=handmade
G0139,floor_and_decor,FL-607494,Salerno,Cedar Point Porcelain Wall,6.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=3x6;finish_tile=beveled;look=solid
G0139,home_depot,HO-618725,Daltile,Cedar Point Porcelain Wall,8.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=3x6;finish_tile=beveled;look=marble
G0139,lowes,LO-780689,Satori,Cedar Point Porcelain Wall,8.19,per_sq_ft,,6.99,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=3x6;finish_tile=beveled;look=marble
G0140,floor_and_decor,FL-672681,Salerno,Onyx Porcelain Wall,2.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;finish_tile=crackle;look=marble
G0140,home_depot,HO-303396,Daltile,Onyx Porcelain Wall,37.98,per_case,11.33,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;finish_tile=crackle;look=marble
G0140,lowes,LO-374704,Satori,Onyx Porcelain Wall,2.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x12;finish_tile=crackle;look=marble
G0141,floor_and_decor,FL-598180,Salerno,Bianco Glass Wall,5.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=2.5x8;finish_tile=beveled;look=handmade
G0141,home_depot,HO-469240,Home Decorators Collection,Bianco Glass Wall,65.99,per_case,10.88,,yes,2026-08-14,seed_estimate,,material=porcelain;size_in=2.5x8;finish_tile=beveled;look=marble
G0141,lowes,LO-411090,Satori,Bianco Glass Wall,5.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;size_in=2.5x8;finish_tile=beveled;look=handmade
G0142,floor_and_decor,FL-443110,Marazzi,Bergamo Porcelain Wall,1.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;size_in=4x16;finish_tile=glossy;look=handmade
G0142,home_depot,HO-494000,Marazzi,Bergamo Porcelain Wall,25.99,per_case,11.34,,yes,2026-08-14,seed_estimate,,material=glass;size_in=4x16;finish_tile=glossy;look=handmade
G0142,lowes,LO-164774,Marazzi,Bergamo Porcelain Wall,2.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;size_in=4x16;finish_tile=glossy;look=handmade
G0143,floor_and_decor,FL-553059,Nova,Bianco Porcelain Wall,6.99,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;finish_tile=crackle;look=handmade
G0143,home_depot,HO-207493,Daltile,Bianco Porcelain Wall,8.39,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;finish_tile=crackle;look=solid
G0143,lowes,LO-207112,Style Selections,Bianco Porcelain Wall,8.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=ceramic;size_in=4x16;finish_tile=matte;look=handmade
G0144,floor_and_decor,FL-156979,Nova,Bergamo Glass Wall,6.09,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;size_in=4x12;finish_tile=glossy;look=handmade
G0144,home_depot,HO-158870,Home Decorators Collection,Bergamo Glass Wall,7.29,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=glass;size_in=2.5x8;finish_tile=glossy;look=handmade
G0145,floor_and_decor,FL-702064,NuCore Soft,Marbella Broadloom,1.29,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=polyester;pile_weight_oz=40;backing=hard back;style=loop;size_in=19.7x19.7
G0145,home_depot,HO-677306,Home Decorators Collection,Marbella Broadloom,72.97,per_case,45,,yes,2026-08-14,seed_estimate,,material=polyester;pile_weight_oz=26;backing=hard back;style=loop;size_in=19.7x19.7
G0145,lowes,LO-886185,STAINMASTER,Marbella Broadloom,13.97,per_sq_yd,,11.98,yes,2026-08-14,seed_estimate,,material=polyester;pile_weight_oz=40;backing=cushion;style=loop;size_in=19.7x19.7
G0146,floor_and_decor,FL-835548,NuCore Soft,Harbor Oak Broadloom,2.59,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=olefin;pile_weight_oz=26;backing=cushion;style=patterned;size_in=19.7x19.7
G0146,home_depot,HO-375569,TrafficMaster,Harbor Oak Broadloom,79.98,per_case,26,71.98,yes,2026-08-14,seed_estimate,,material=olefin;pile_weight_oz=26;backing=cushion;style=patterned;size_in=19.7x19.7
G0146,lowes,LO-160828,STAINMASTER,Harbor Oak Broadloom,26.99,per_sq_yd,,,yes,2026-08-14,seed_estimate,,material=olefin;pile_weight_oz=20;backing=cushion;style=patterned;size_in=19.7x19.7
G0147,floor_and_decor,FL-295244,Sonoma,Calacatta Broadloom,1.89,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=cushion;style=loop;size_in=19.7x19.7
G0147,home_depot,HO-612981,TrafficMaster,Calacatta Broadloom,47.97,per_case,21.53,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=hard back;style=loop;size_in=19.7x19.7
G0147,lowes,LO-645836,Style Selections,Calacatta Broadloom,18.98,per_sq_yd,,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=cushion;style=loop;size_in=19.7x19.7
G0148,floor_and_decor,FL-454938,Sonoma,Dunmore Carpet Tile,1.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=olefin;pile_weight_oz=40;backing=cushion;style=patterned;size_in=19.7x19.7
G0148,home_depot,HO-196237,TrafficMaster,Dunmore Carpet Tile,33.98,per_case,21.53,,yes,2026-08-14,seed_estimate,,material=olefin;pile_weight_oz=40;backing=cushion;style=loop;size_in=19.7x19.7
G0148,lowes,LO-289672,STAINMASTER,Dunmore Carpet Tile,13.98,per_sq_yd,,,yes,2026-08-14,seed_estimate,,material=olefin;pile_weight_oz=40;backing=cushion;style=patterned;size_in=19.7x19.7
G0149,floor_and_decor,FL-450231,NuCore Soft,Cambridge Carpet Tile,2.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=cushion;style=cut pile;size_in=24x24
G0149,home_depot,HO-936787,TrafficMaster,Cambridge Carpet Tile,2.69,per_sq_ft,,2.29,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=hard back;style=cut pile;size_in=24x24
G0149,lowes,LO-860368,Style Selections,Cambridge Carpet Tile,2.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=cushion;style=cut pile;size_in=24x24
G0150,floor_and_decor,FL-963063,Sonoma,Driftwood Carpet Tile,2.29,per_sq_ft,,1.79,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=32;backing=cushion;style=loop;size_in=19.7x19.7
G0150,home_depot,HO-208743,Home Decorators Collection,Driftwood Carpet Tile,2.49,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=32;backing=cushion;style=cut pile;size_in=19.7x19.7
G0150,lowes,LO-648796,STAINMASTER,Driftwood Carpet Tile,2.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=nylon;pile_weight_oz=26;backing=cushion;style=loop;size_in=19.7x19.7
G0151,floor_and_decor,FL-533897,MP Global,Cambridge Felt Underlayment,139.98,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=2;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0151,home_depot,HO-279999,MP Global,Cambridge Felt Underlayment,449.00,per_roll_sqft,630,,no,2026-08-14,seed_estimate,,material=rubber;thickness_mm=2;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0151,lowes,LO-326526,MP Global,Cambridge Felt Underlayment,0.79,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=2;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0152,floor_and_decor,FL-690548,Roberts,Alabaster Cork Underlayment,64.97,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=3;moisture_barrier=yes;sound_rating_iic=60;r_value=1.5
G0152,home_depot,HO-316256,Roberts,Alabaster Cork Underlayment,129.98,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=3;moisture_barrier=yes;sound_rating_iic=60;r_value=1.5
G0152,lowes,LO-781808,Roberts,Alabaster Cork Underlayment,0.69,per_sq_ft,,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=3;moisture_barrier=yes;sound_rating_iic=60;r_value=1.5
G0153,floor_and_decor,FL-774886,MP Global,Millbrook Rubber Underlayment,63.98,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=foam;thickness_mm=3;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0153,home_depot,HO-674155,MP Global,Millbrook Rubber Underlayment,129.98,per_roll_sqft,200,,no,2026-08-14,seed_estimate,,material=foam;thickness_mm=3;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0153,lowes,LO-706409,MP Global,Millbrook Rubber Underlayment,124.98,per_roll_sqft,200,,no,2026-08-14,seed_estimate,,material=foam;thickness_mm=3;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0154,floor_and_decor,FL-733068,QEP,Hillcrest Felt Underlayment,98.97,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=felt;thickness_mm=6;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0154,home_depot,HO-416982,QEP,Hillcrest Felt Underlayment,99.98,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=felt;thickness_mm=6;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0155,floor_and_decor,FL-704199,FloorMuffler,Stonehaven Rubber Underlayment,66.99,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=cork;thickness_mm=3;moisture_barrier=no;sound_rating_iic=66;r_value=1.5
G0155,home_depot,HO-675434,QEP,Stonehaven Rubber Underlayment,124.98,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=cork;thickness_mm=2;moisture_barrier=no;sound_rating_iic=66;r_value=1.5
G0155,lowes,LO-632123,Project Source,Stonehaven Rubber Underlayment,149.98,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=cork;thickness_mm=3;moisture_barrier=no;sound_rating_iic=60;r_value=1.5
G0156,floor_and_decor,FL-465766,Roberts,Havana Cork Underlayment,75.98,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=2;moisture_barrier=no;sound_rating_iic=60;r_value=0.5
G0156,home_depot,HO-337240,QEP,Havana Cork Underlayment,39.99,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=2;moisture_barrier=no;sound_rating_iic=60;r_value=0.5
G0156,lowes,LO-707685,Roberts,Havana Cork Underlayment,85.97,per_roll_sqft,200,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=2;moisture_barrier=yes;sound_rating_iic=60;r_value=0.5
G0157,floor_and_decor,FL-891071,Roberts,Quarry Foam Underlayment,36.99,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=3;moisture_barrier=no;sound_rating_iic=50;r_value=1.0
G0157,home_depot,HO-442467,Roberts,Quarry Foam Underlayment,35.97,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=3;moisture_barrier=no;sound_rating_iic=50;r_value=1.0
G0157,lowes,LO-599041,Roberts,Quarry Foam Underlayment,0.39,per_sq_ft,,0.39,yes,2026-08-14,seed_estimate,,material=rubber;thickness_mm=3;moisture_barrier=no;sound_rating_iic=50;r_value=1.0
G0158,floor_and_decor,FL-411326,QEP,Havana Rubber Underlayment,73.97,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=cork;thickness_mm=2;moisture_barrier=yes;sound_rating_iic=71;r_value=1.0
G0158,home_depot,HO-276025,QEP,Havana Rubber Underlayment,449.00,per_roll_sqft,630,,yes,2026-08-14,seed_estimate,,material=cork;thickness_mm=2;moisture_barrier=yes;sound_rating_iic=71;r_value=1.0
G0158,lowes,LO-991519,QEP,Havana Rubber Underlayment,73.99,per_roll_sqft,100,,yes,2026-08-14,seed_estimate,,material=cork;thickness_mm=2;moisture_barrier=yes;sound_rating_iic=71;r_value=1.0
G0159,floor_and_decor,FL-716410,Custom Building Products,Vintage Elm Modified Thinset,14.97,per_bag,25,13.98,yes,2026-08-14,seed_estimate,,chemistry=unmodified thinset;grade=standard;color_family=gray;material=epoxy
G0159,lowes,LO-311565,MAPEI,Vintage Elm Modified Thinset,15.97,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=unmodified thinset;grade=premium;color_family=gray;material=epoxy
G0160,floor_and_decor,FL-853070,Bostik,Westbury Modified Thinset,12.99,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=modified thinset;grade=standard;color_family=white;material=cement based
G0160,home_depot,HO-969272,Bostik,Westbury Modified Thinset,12.97,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=modified thinset;grade=standard;color_family=white;material=cement based
G0160,lowes,LO-478549,Bostik,Westbury Modified Thinset,24.99,per_bag,50,,yes,2026-08-14,seed_estimate,,chemistry=modified thinset;grade=standard;color_family=white;material=cement based
G0161,floor_and_decor,FL-569265,Custom Building Products,Kingsport Modified Thinset,7.19,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=modified thinset;grade=premium;color_family=white;material=cement based
G0161,home_depot,HO-893529,Custom Building Products,Kingsport Modified Thinset,15.99,per_bag,50,,no,2026-08-14,seed_estimate,,chemistry=modified thinset;grade=premium;color_family=white;material=cement based
G0162,floor_and_decor,FL-807835,Bostik,Driftwood Unmodified Thinset,9.59,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=unmodified thinset;grade=premium;color_family=gray;material=epoxy
G0162,home_depot,HO-505018,Bostik,Driftwood Unmodified Thinset,9.89,per_bag,25,,no,2026-08-14,seed_estimate,,chemistry=unmodified thinset;grade=premium;color_family=gray;material=epoxy
G0162,lowes,LO-591996,Bostik,Driftwood Unmodified Thinset,18.98,per_bag,50,,no,2026-08-14,seed_estimate,,chemistry=unmodified thinset;grade=premium;color_family=gray;material=epoxy
G0163,floor_and_decor,FL-403489,Laticrete,Blackwater Epoxy Mortar,11.99,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=large format mortar;grade=standard;color_family=white;material=epoxy
G0163,home_depot,HO-717293,Laticrete,Blackwater Epoxy Mortar,12.99,per_bag,25,10.99,yes,2026-08-14,seed_estimate,,chemistry=large format mortar;grade=standard;color_family=white;material=epoxy
G0163,lowes,LO-757694,Laticrete,Blackwater Epoxy Mortar,24.97,per_bag,50,,yes,2026-08-14,seed_estimate,,chemistry=large format mortar;grade=standard;color_family=white;material=epoxy
G0164,floor_and_decor,FL-873212,Laticrete,Amber Ridge Epoxy Mortar,14.97,per_bag,25,,yes,2026-08-14,seed_estimate,,chemistry=modified thinset;grade=standard;color_family=gray;material=epoxy
