group_id,category,subcategory,description,basis,annual_volume,fnd_brand,fnd_sku,fnd_price_as_quoted,fnd_uom,fnd_pack_coverage,fnd_promo_price,fnd_unit_price,fnd_match_tier,fnd_in_stock,fnd_counted,hd_brand,hd_sku,hd_price_as_quoted,hd_uom,hd_pack_coverage,hd_promo_price,hd_unit_price,hd_match_tier,hd_in_stock,hd_counted,lw_brand,lw_sku,lw_price_as_quoted,lw_uom,lw_pack_coverage,lw_promo_price,lw_unit_price,lw_match_tier,lw_in_stock,lw_counted,mnd_brand,mnd_sku,mnd_price_as_quoted,mnd_uom,mnd_pack_coverage,mnd_promo_price,mnd_unit_price,mnd_match_tier,mnd_in_stock,mnd_counted,tsh_brand,tsh_sku,tsh_price_as_quoted,tsh_uom,tsh_pack_coverage,tsh_promo_price,tsh_unit_price,tsh_match_tier,tsh_in_stock,tsh_counted,market_min,gap_vs_market_min,outcome,cheapest_retailer
G0153,Underlayment,Felt Underlayment,Felt Underlayment - Sierra felt 6,sq_ft,45473.0,Roberts,FLO-665978,65.99,per_roll_sqft,100.0,,0.6599,base,yes,yes,Roberts,HOM-951359,66.99,per_roll_sqft,100.0,,0.6699,exact,yes,yes,Roberts,LOW-356515,0.69,per_sq_ft,,,0.69,exact,yes,yes,Roberts,MEN-432373,124.98,per_roll_sqft,200.0,,0.6249,exact,yes,yes,,,,,,,,not carried,,no,0.6249,0.056,loss,menards
G0154,Underlayment,Foam Underlayment,Foam Underlayment - Zermatt felt 3,sq_ft,70677.0,Roberts,FLO-693835,76.99,per_roll_sqft,200.0,,0.3849,base,yes,yes,Roberts,HOM-342658,87.99,per_roll_sqft,200.0,,0.4399,close,yes,yes,Roberts,LOW-976717,0.49,per_sq_ft,,,0.49,exact,yes,yes,Tuscany,MEN-728345,234.98,per_roll_sqft,630.0,,0.373,equivalent,yes,yes,,,,,,,,not carried,,no,0.373,0.0319,loss,menards
G0155,Underlayment,Felt Underlayment,Felt Underlayment - Yorkshire rubber 6,sq_ft,78432.0,Roberts,FLO-207083,99.98,per_roll_sqft,200.0,,0.4999,base,yes,yes,Roberts,HOM-535642,99.98,per_roll_sqft,200.0,,0.4999,exact,yes,yes,Roberts,LOW-591973,99.98,per_roll_sqft,200.0,,0.4999,exact,yes,yes,Roberts,MEN-466839,329.0,per_roll_sqft,630.0,,0.5222,exact,yes,yes,,,,,,,,not carried,,no,0.4999,0.0,tie,floor_and_decor
G0156,Underlayment,Foam Underlayment,Foam Underlayment - Tidewater felt 3,sq_ft,66869.0,MP Global,FLO-787440,60.97,per_roll_sqft,100.0,,0.6097,base,yes,yes,MP Global,HOM-256975,119.98,per_roll_sqft,200.0,,0.5999,exact,yes,yes,MP Global,LOW-500174,0.69,per_sq_ft,,,0.69,exact,yes,yes,MP Global,MEN-722023,399.0,per_roll_sqft,630.0,,0.6333,exact,no,no,,,,,,,,not carried,,no,0.5999,0.0163,loss,home_depot
G0157,Underlayment,Cork Underlayment,Cork Underlayment - Saxony felt 6,sq_ft,53775.0,FloorMuffler,FLO-711760,89.98,per_roll_sqft,200.0,,0.4499,base,yes,yes,Roberts,HOM-812279,46.97,per_roll_sqft,100.0,,0.4697,equivalent,yes,yes,Roberts,LOW-431065,84.99,per_roll_sqft,200.0,76.98,0.3849,equivalent,yes,yes,Tuscany,MEN-184715,309.0,per_roll_sqft,630.0,269.0,0.427,equivalent,no,no,,,,,,,,not carried,,no,0.3849,0.1689,loss,lowes
G0158,Underlayment,Felt Underlayment,Felt Underlayment - Carrara felt 2,sq_ft,58313.0,MP Global,FLO-528197,37.98,per_roll_sqft,100.0,,0.3798,base,yes,yes,MP Global,HOM-621044,244.98,per_roll_sqft,630.0,194.98,0.3095,exact,yes,yes,MP Global,LOW-654140,74.97,per_roll_sqft,200.0,66.98,0.3349,exact,yes,yes,MP Global,MEN-569555,224.98,per_roll_sqft,630.0,,0.3571,exact,yes,yes,,,,,,,,not carried,,no,0.3095,0.2271,loss,home_depot
G0159,Setting Materials,Unmodified Thinset,Unmodified Thinset - Onyx epoxy mortar standard,lb,36746.0,Bostik,FLO-530338,17.99,per_bag,50.0,,0.3598,base,yes,yes,Bostik,HOM-504881,18.99,per_bag,50.0,,0.3798,exact,yes,yes,Bostik,LOW-762483,8.69,per_bag,25.0,7.29,0.2916,exact,yes,yes,Bostik,MEN-980680,8.39,per_bag,25.0,,0.3356,exact,yes,yes,,,,,,,,not carried,,no,0.2916,0.2339,loss,lowes
G0160,Setting Materials,Unmodified Thinset,Unmodified Thinset - Greystone epoxy mortar premium,lb,33242.0,Laticrete,FLO-856791,11.98,per_bag,25.0,10.99,0.4396,base,yes,yes,Laticrete,HOM-154672,10.99,per_bag,25.0,,0.4396,exact,yes,yes,Laticrete,LOW-852162,22.99,per_bag,50.0,20.99,0.4198,exact,yes,yes,Laticrete,MEN-998358,21.99,per_bag,50.0,17.99,0.3598,exact,yes,yes,Laticrete,TIL-182238,22.97,per_bag,50.0,,0.4594,exact,no,no,0.3598,0.2218,loss,menards
G0161,Setting Materials,Modified Thinset,Modified Thinset - Tidewater epoxy mortar standard,lb,12276.0,MAPEI,FLO-271924,10.98,per_bag,25.0,,0.4392,base,yes,yes,MAPEI,HOM-698922,10.97,per_bag,25.0,,0.4388,exact,yes,yes,MAPEI,LOW-127740,21.97,per_bag,50.0,,0.4394,exact,yes,yes,MAPEI,MEN-436772,21.98,per_bag,50.0,,0.4396,exact,yes,yes,MAPEI,TIL-404659,22.97,per_bag,50.0,,0.4594,exact,yes,yes,0.4388,0.0009,tie,floor_and_decor
G0162,Setting Materials,Modified Thinset,Modified Thinset - Cedar Point large format mortar standard,lb,15613.0,Laticrete,FLO-472952,13.97,per_bag,25.0,,0.5588,base,yes,yes,Laticrete,HOM-446439,13.98,per_bag,25.0,,0.5592,exact,no,no,Laticrete,LOW-470963,26.99,per_bag,50.0,,0.5398,exact,yes,yes,Laticrete,MEN-867005,12.99,per_bag,25.0,,0.5196,exact,yes,yes,,,,,,,,not carried,,no,0.5196,0.0754,loss,menards
G0163,Setting Materials,Epoxy Mortar,Epoxy Mortar - Havana epoxy mortar standard,lb,8110.0,Custom Building Products,FLO-364279,13.98,per_bag,25.0,,0.5592,base,yes,yes,MAPEI,HOM-970939,26.97,per_bag,50.0,,0.5394,weak,yes,no,Custom Building Products,LOW-420191,13.98,per_bag,25.0,,0.5592,exact,yes,yes,Masterforce,MEN-380243,13.98,per_bag,25.0,,0.5592,equivalent,yes,yes,Superior,TIL-420459,29.98,per_bag,50.0,24.98,0.4996,equivalent,yes,yes,0.4996,0.1193,loss,tile_shop
G0164,Setting Materials,Unmodified Thinset,Unmodified Thinset - Riverbend unmodified thinset standard,lb,6676.0,Bostik,FLO-314286,14.97,per_bag,50.0,13.99,0.2798,base,yes,yes,Bostik,HOM-680386,14.99,per_bag,50.0,,0.2998,exact,yes,yes,Bostik,LOW-397257,7.49,per_bag,25.0,,0.2996,exact,yes,yes,Bostik,MEN-902390,6.89,per_bag,25.0,,0.2756,exact,yes,yes,Bostik,TIL-542221,14.97,per_bag,50.0,,0.2994,exact,no,no,0.2756,0.0152,loss,menards
G0165,Setting Materials,Epoxy Mortar,Epoxy Mortar - Windsor unmodified thinset standard,lb,35500.0,MAPEI,FLO-446297,11.97,per_bag,25.0,,0.4788,base,yes,yes,MAPEI,HOM-729137,11.98,per_bag,25.0,9.49,0.3796,exact,yes,yes,Custom Building Products,LOW-590844,21.98,per_bag,50.0,18.99,0.3798,close,yes,yes,Tuscany,MEN-757267,10.99,per_bag,25.0,,0.4396,equivalent,yes,yes,Marmi,TIL-421121,12.99,per_bag,25.0,,0.5196,close,yes,yes,0.3796,0.2613,loss,home_depot
G0166,Setting Materials,Epoxy Mortar,Epoxy Mortar - Alabaster modified thinset standard,lb,30822.0,MAPEI,FLO-737746,30.99,per_bag,50.0,,0.6198,base,yes,yes,Custom Building Products,HOM-636553,31.97,per_bag,50.0,,0.6394,equivalent,yes,yes,Custom Building Products,LOW-569428,32.99,per_bag,50.0,,0.6598,equivalent,yes,yes,Dakota,MEN-959075,28.99,per_bag,50.0,,0.5798,equivalent,yes,yes,Kismet,TIL-881368,35.97,per_bag,50.0,,0.7194,equivalent,yes,yes,0.5798,0.069,loss,menards
G0167,Grout & Caulk,Sanded Grout,Sanded Grout - Tidewater unsanded 0.5,lb,30679.0,Laticrete,FLO-498366,11.99,per_pail,9.0,,1.3322,base,yes,yes,Laticrete,HOM-461646,11.98,per_pail,9.0,10.97,1.2189,exact,yes,yes,Laticrete,LOW-356066,12.97,per_bag,10.0,,1.297,exact,yes,yes,Laticrete,MEN-428129,31.98,per_bag,25.0,,1.2792,exact,no,no,Laticrete,TIL-705194,34.97,per_bag,25.0,,1.3988,exact,yes,yes,1.2189,0.093,loss,home_depot
G0168,Grout & Caulk,Unsanded Grout,Unsanded Grout - Umber epoxy 0.25,lb,18932.0,MAPEI,FLO-383507,13.98,per_pail,9.0,11.99,1.3322,base,yes,yes,MAPEI,HOM-303196,15.97,per_bag,10.0,,1.597,exact,yes,yes,MAPEI,LOW-970366,16.97,per_bag,10.0,,1.697,exact,no,no,MAPEI,MEN-124610,13.98,per_pail,9.0,,1.5533,exact,yes,yes,MAPEI,TIL-716513,41.98,per_bag,25.0,,1.6792,exact,yes,yes,1.5533,-0.1423,win,floor_and_decor
G0169,Grout & Caulk,Single Component Grout,Single Component Grout - Charcoal single component 0.5,lb,5469.0,MAPEI,FLO-394111,10.99,per_pail,9.0,,1.2211,base,yes,yes,MAPEI,HOM-788241,11.98,per_bag,10.0,,1.198,exact,yes,yes,MAPEI,LOW-182918,29.98,per_bag,25.0,,1.1992,exact,yes,yes,MAPEI,MEN-403628,28.97,per_bag,25.0,,1.1588,exact,yes,yes,MAPEI,TIL-765552,12.97,per_bag,10.0,,1.297,exact,yes,yes,1.1588,0.0538,loss,menards
G0170,Grout & Caulk,Sanded Grout,Sanded Grout - Linen sanded 0.125,lb,10089.0,Custom Building Products,FLO-794828,24.98,per_bag,25.0,,0.9992,base,yes,yes,Custom Building Products,HOM-156953,8.99,per_pail,9.0,,0.9989,exact,yes,yes,Custom Building Products,LOW-724552,10.97,per_bag,10.0,,1.097,exact,yes,yes,Custom Building Products,MEN-108884,9.59,per_bag,10.0,,0.959,exact,yes,yes,Custom Building Products,TIL-232138,10.97,per_bag,10.0,,1.097,exact,yes,yes,0.959,0.0419,loss,menards
G0171,Grout & Caulk,Epoxy Grout,Epoxy Grout - Hillcrest epoxy 0.125,lb,34627.0,MAPEI,FLO-217936,9.59,per_pail,9.0,,1.0656,base,yes,yes,MAPEI,HOM-410998,9.99,per_pail,9.0,8.29,0.9211,exact,yes,yes,MAPEI,LOW-399858,10.98,per_bag,10.0,8.69,0.869,exact,yes,yes,MAPEI,MEN-584960,9.99,per_pail,9.0,9.19,1.0211,exact,yes,yes,MAPEI,TIL-520621,10.98,per_bag,10.0,9.39,0.939,exact,yes,yes,0.869,0.2262,loss,lowes
G0172,Grout & Caulk,Epoxy Grout,Epoxy Grout - Riverbend single component 0.25,lb,25514.0,TEC,FLO-294078,32.99,per_bag,25.0,,1.3196,base,yes,yes,TEC,HOM-455843,12.99,per_bag,10.0,9.89,0.989,exact,no,no,,,,,,,,not carried,,no,TEC,MEN-803321,11.98,per_pail,9.0,,1.3311,exact,yes,yes,TEC,TIL-332201,13.98,per_bag,10.0,,1.398,exact,yes,yes,1.3311,-0.0086,win,floor_and_decor
G0173,Grout & Caulk,Sanded Grout,Sanded Grout - Vintage Elm epoxy 0.125,lb,34872.0,Custom Building Products,FLO-212473,11.97,per_pail,9.0,,1.33,base,yes,yes,Custom Building Products,HOM-876333,12.97,per_pail,9.0,,1.4411,close,yes,yes,MAPEI,LOW-213134,11.98,per_bag,10.0,,1.198,equivalent,yes,yes,Masterforce,MEN-823451,11.97,per_pail,9.0,,1.33,equivalent,yes,yes,,,,,,,,not carried,,no,1.198,0.1102,loss,lowes
G0174,Grout & Caulk,Single Component Grout,Single Component Grout - Fieldstone sanded 0.125,lb,31626.0,Laticrete,FLO-174298,11.99,per_pail,9.0,,1.3322,base,yes,yes,Laticrete,HOM-943959,11.97,per_pail,9.0,,1.33,exact,yes,yes,Laticrete,LOW-127724,31.99,per_bag,25.0,,1.2796,exact,yes,yes,Laticrete,MEN-672225,10.98,per_pail,9.0,,1.22,exact,yes,yes,Laticrete,TIL-922593,13.99,per_bag,10.0,12.99,1.299,exact,yes,yes,1.22,0.092,loss,menards
G0175,Trim & Moulding,T-Molding,T-Molding - Westbury quarter round aluminum,lin_ft,26252.0,Sonoma,FLO-751664,13.97,per_piece,8.0,12.97,1.6213,base,yes,yes,Zamma,HOM-227775,16.99,per_piece,8.0,13.99,1.7488,equivalent,yes,yes,Project Source,LOW-653406,1.69,per_lin_ft,,,1.69,equivalent,yes,yes,Patrician,MEN-598655,13.99,per_piece,8.0,,1.7488,close,yes,yes,,,,,,,,not carried,,no,1.69,-0.0407,win,floor_and_decor
G0176,Trim & Moulding,Stair Nose,Stair Nose - Willow Bend quarter round wood,lin_ft,28228.0,Zamma,FLO-670914,25.97,per_piece,6.5,,3.9954,base,yes,yes,Zamma,HOM-913914,27.98,per_piece,6.5,21.98,3.3815,exact,yes,yes,Zamma,LOW-368292,27.98,per_piece,6.5,,4.3046,exact,yes,yes,,,,,,,,not carried,,no,,,,,,,,not carried,,no,3.3815,0.1815,loss,home_depot
G0177,Trim & Moulding,Threshold,Threshold - Sierra quarter round wood,lin_ft,4737.0,DuraLux,FLO-821992,30.97,per_piece,6.5,,4.7646,base,yes,yes,Zamma,HOM-474121,32.99,per_piece,6.5,28.99,4.46,equivalent,yes,yes,Style Selections,LOW-247641,4.69,per_lin_ft,,,4.69,equivalent,no,no,Patrician,MEN-450107,34.98,per_piece,6.5,,5.3815,equivalent,yes,yes,,,,,,,,not carried,,no,4.46,0.0683,loss,home_depot
G0178,Trim & Moulding,Quarter Round,Quarter Round - Hillcrest threshold MDF,lin_ft,17161.0,Shaw,FLO-703607,31.98,per_piece,6.5,,4.92,base,yes,yes,Shaw,HOM-588131,34.99,per_piece,6.5,,5.3831,exact,yes,yes,,,,,,,,not carried,,no,,,,,,,,not carried,,no,,,,,,,,not carried,,no,5.3831,-0.086,win,floor_and_decor
G0179,Trim & Moulding,Reducer,Reducer - Pembroke T-molding vinyl,lin_ft,5654.0,Sonoma,FLO-688417,39.97,per_piece,8.0,,4.9962,base,yes,yes,TrafficMaster,HOM-105011,43.97,per_piece,7.5,,5.8627,equivalent,yes,yes,SMARTCORE,LOW-951551,36.98,per_piece,6.5,32.98,5.0738,equivalent,yes,yes,Patrician,MEN-723608,43.99,per_piece,8.0,38.97,4.8712,equivalent,yes,yes,,,,,,,,not carried,,no,4.8712,0.0257,loss,menards
G0180,Trim & Moulding,Baseboard,Baseboard - Cedar Point T-molding aluminum,lin_ft,19646.0,Sonoma,FLO-392265,11.99,per_piece,6.5,,1.8446,base,yes,yes,Zamma,HOM-351402,13.98,per_piece,7.5,,1.864,equivalent,yes,yes,Project Source,LOW-180810,1.79,per_lin_ft,,,1.79,close,yes,yes,Dakota,MEN-610581,11.98,per_piece,6.5,,1.8431,equivalent,yes,yes,,,,,,,,not carried,,no,1.79,0.0305,loss,lowes
G0181,Trim & Moulding,Quarter Round,Quarter Round - Maplewood reducer wood,lin_ft,25521.0,Shaw,FLO-846835,37.99,per_piece,6.5,33.98,5.2277,base,yes,yes,Shaw,HOM-717056,41.99,per_piece,6.5,,6.46,exact,yes,yes,Shaw,LOW-135777,6.29,per_lin_ft,,5.39,5.39,exact,yes,yes,Shaw,MEN-285792,38.97,per_piece,6.5,,5.9954,exact,yes,yes,,,,,,,,not carried,,no,5.39,-0.0301,win,floor_and_decor
G0182,Trim & Moulding,Stair Nose,Stair Nose - Marbella T-molding vinyl,lin_ft,3260.0,DuraLux,FLO-962172,39.97,per_piece,7.5,,5.3293,base,yes,yes,LifeProof,HOM-547929,41.98,per_piece,6.5,,6.4585,equivalent,yes,yes,Style Selections,LOW-590567,5.39,per_lin_ft,,,5.39,close,yes,yes,Tuscany,MEN-234101,43.99,per_piece,7.5,,5.8653,equivalent,yes,yes,,,,,,,,not carried,,no,5.39,-0.0113,win,floor_and_decor
G0183,Trim & Moulding,Baseboard,Baseboard - Granite Peak quarter round MDF,lin_ft,28601.0,Mohawk,FLO-128555,17.99,per_piece,6.5,,2.7677,base,yes,yes,Mohawk,HOM-691479,18.99,per_piece,6.5,,2.9215,exact,yes,yes,Mohawk,LOW-875833,19.97,per_piece,6.5,,3.0723,exact,no,no,Mohawk,MEN-338644,18.98,per_piece,6.5,,2.92,exact,yes,yes,,,,,,,,not carried,,no,2.92,-0.0522,win,floor_and_decor
G0184,Trim & Moulding,Baseboard,Baseboard - Slate Creek T-molding wood,lin_ft,16519.0,NuCore,FLO-515988,16.99,per_piece,8.0,,2.1237,base,yes,yes,LifeProof,HOM-669890,18.97,per_piece,8.0,14.99,1.8738,equivalent,yes,yes,SMARTCORE,LOW-239415,2.29,per_lin_ft,,,2.29,close,yes,yes,Patrician,MEN-317808,17.99,per_piece,7.5,15.98,2.1307,equivalent,yes,yes,,,,,,,,not carried,,no,1.8738,0.1334,loss,home_depot
G0185,Tile Trim & Edging,Edge Profile,Edge Profile - Riverbend bullnose brushed brass,lin_ft,8453.0,Custom Building Products,FLO-323596,44.97,per_piece,8.0,37.99,4.7488,base,yes,yes,Custom Building Products,HOM-328729,46.99,per_piece,8.0,,5.8738,exact,yes,yes,Custom Building Products,LOW-791567,44.98,per_piece,8.0,,5.6225,exact,yes,yes,Custom Building Products,MEN-925242,44.97,per_piece,8.0,,5.6212,exact,yes,yes,Custom Building Products,TIL-465588,45.99,per_piece,8.0,,5.7488,exact,yes,yes,5.6212,-0.1552,win,floor_and_decor
G0186,Tile Trim & Edging,Stair Nose Profile,Stair Nose Profile - Maplewood bullnose stainless steel,lin_ft,8868.0,Novalis,FLO-693159,87.97,per_piece,8.5,,10.3494,base,yes,yes,Schluter,HOM-438043,95.99,per_piece,8.5,83.98,9.88,equivalent,yes,yes,Schluter,LOW-330364,91.98,per_piece,8.5,,10.8212,close,no,no,Masterforce,MEN-888834,92.97,per_piece,8.5,,10.9376,equivalent,yes,yes,Kismet,TIL-955238,96.99,per_piece,8.5,,11.4106,equivalent,yes,yes,9.88,0.0475,loss,home_depot
G0187,Tile Trim & Edging,Edge Profile,Edge Profile - Juniper bullnose PVC,lin_ft,7716.0,Schluter,FLO-458580,99.98,per_piece,8.5,,11.7624,base,yes,yes,Schluter,HOM-902974,109.98,per_piece,8.5,,12.9388,close,yes,yes,Blanke,LOW-909751,99.98,per_piece,8.5,,11.7624,equivalent,yes,yes,Dakota,MEN-127944,99.98,per_piece,8.5,,11.7624,equivalent,yes,yes,,,,,,,,not carried,,no,11.7624,0.0,tie,floor_and_decor
G0188,Tile Trim & Edging,Transition Profile,Transition Profile - Calacatta square edge stainless steel,lin_ft,7478.0,Custom Building Products,FLO-876094,60.99,per_piece,8.5,,7.1753,base,yes,yes,Custom Building Products,HOM-196899,61.97,per_piece,8.5,,7.2906,exact,yes,yes,Custom Building Products,LOW-317438,60.99,per_piece,8.5,47.99,5.6459,exact,yes,yes,Custom Building Products,MEN-827159,61.97,per_piece,8.5,,7.2906,exact,yes,yes,,,,,,,,not carried,,no,5.6459,0.2709,loss,lowes
G0189,Tile Trim & Edging,Transition Profile,Transition Profile - Saxony square edge stainless steel,lin_ft,3638.0,Novalis,FLO-877506,46.97,per_piece,8.0,,5.8712,base,yes,yes,,,,,,,,not carried,,no,Blanke,LOW-249696,48.97,per_piece,8.0,,6.1212,close,yes,yes,Tuscany,MEN-205009,45.98,per_piece,8.0,,5.7475,close,yes,yes,Rush River,TIL-419101,53.99,per_piece,8.0,,6.7488,equivalent,yes,yes,5.7475,0.0215,loss,menards
G0190,Tile Trim & Edging,Transition Profile,Transition Profile - Amber Ridge bullnose brushed brass,lin_ft,8438.0,Schluter,FLO-126467,78.99,per_piece,8.5,,9.2929,base,yes,yes,,,,,,,,not carried,,no,Schluter,LOW-907351,77.97,per_piece,8.5,,9.1729,exact,yes,yes,,,,,,,,not carried,,no,Schluter,TIL-198718,83.99,per_piece,8.5,,9.8812,exact,yes,yes,9.1729,0.0131,loss,lowes
G0191,Installation Tools,Hand Tool,Hand Tool - Fieldstone knee pads manual,each,1209.0,QEP,FLO-564085,164.98,per_each,,,164.98,base,yes,yes,QEP,HOM-558891,164.98,per_each,,,164.98,exact,yes,yes,QEP,LOW-113528,164.98,per_each,,124.98,124.98,exact,yes,yes,QEP,MEN-306984,169.98,per_each,,,169.98,exact,yes,yes,QEP,TIL-693543,169.98,per_each,,,169.98,exact,yes,yes,124.98,0.3201,loss,lowes
G0192,Installation Tools,Snap Cutter,Snap Cutter - Bergamo mixing paddle manual,each,189.0,Rubi,FLO-777150,104.98,per_each,,,104.98,base,yes,yes,,,,,,,,not carried,,no,Rubi,LOW-700680,104.98,per_each,,,104.98,exact,yes,yes,,,,,,,,not carried,,no,Rubi,TIL-326793,109.98,per_each,,87.98,87.98,exact,yes,yes,87.98,0.1932,loss,tile_shop
G0193,Installation Tools,Wet Saw,Wet Saw - Havana mixing paddle electric,each,1526.0,DEWALT,FLO-627239,164.98,per_each,,,164.98,base,yes,yes,DEWALT,HOM-216390,169.98,per_each,,,169.98,exact,yes,yes,DEWALT,LOW-449481,164.98,per_each,,,164.98,exact,yes,yes,DEWALT,MEN-974556,164.98,per_each,,,164.98,exact,yes,yes,DEWALT,TIL-267756,174.98,per_each,,,174.98,exact,yes,yes,164.98,0.0,tie,floor_and_decor
G0194,Installation Tools,Hand Tool,Hand Tool - Copperfield leveling clips electric,each,3378.0,DEWALT,FLO-321285,99.98,per_each,,,99.98,base,yes,yes,DEWALT,HOM-289074,99.98,per_each,,,99.98,exact,yes,yes,DEWALT,LOW-466369,99.98,per_each,,,99.98,exact,yes,yes,DEWALT,MEN-318790,99.98,per_each,,,99.98,exact,yes,yes,DEWALT,TIL-310669,104.98,per_each,,,104.98,exact,no,no,99.98,0.0,tie,floor_and_decor
G0195,Installation Tools,Leveling System,Leveling System - Oakmont notched trowel manual,each,2743.0,Rubi,FLO-586148,88.98,per_each,,,88.98,base,yes,yes,Rubi,HOM-966585,90.99,per_each,,68.98,68.98,exact,yes,yes,Rubi,LOW-384358,86.97,per_each,,,86.97,exact,yes,yes,Rubi,MEN-921334,87.98,per_each,,80.99,80.99,exact,yes,yes,Rubi,TIL-774916,89.99,per_each,,,89.99,exact,yes,yes,68.98,0.2899,loss,home_depot
G0196,Installation Tools,Hand Tool,Hand Tool - Willow Bend leveling clips electric,each,2105.0,Rubi,FLO-121729,129.98,per_each,,,129.98,base,yes,yes,Rubi,HOM-353323,129.98,per_each,,,129.98,exact,yes,yes,Rubi,LOW-157400,129.98,per_each,,,129.98,exact,yes,yes,Rubi,MEN-278108,124.98,per_each,,,124.98,exact,yes,yes,Rubi,TIL-546905,134.98,per_each,,114.98,114.98,exact,yes,yes,114.98,0.1305,loss,tile_shop
G0197,Vanities & Tops,Double Sink Vanity,Double Sink Vanity - Quarry 48 engineered stone top,each,720.0,Foremost,FLO-492560,739.0,per_each,,619.0,619.0,base,yes,yes,Foremost,HOM-156078,739.0,per_each,,,739.0,exact,yes,yes,Foremost,LOW-950720,719.0,per_each,,,719.0,exact,yes,yes,Foremost,MEN-562083,689.0,per_each,,,689.0,exact,yes,yes,,,,,,,,not carried,,no,689.0,-0.1016,win,floor_and_decor
G0198,Vanities & Tops,Double Sink Vanity,Double Sink Vanity - Charcoal 30 quartz top,each,457.0,Sonoma,FLO-736224,469.0,per_each,,,469.0,base,yes,yes,Glacier Bay,HOM-362597,389.0,per_each,,,389.0,close,yes,yes,Origin 21,LOW-524566,419.0,per_each,,,419.0,equivalent,yes,yes,Dakota,MEN-268725,389.0,per_each,,,389.0,equivalent,yes,yes,,,,,,,,not carried,,no,389.0,0.2057,loss,home_depot
G0199,Vanities & Tops,Double Sink Vanity,Double Sink Vanity - Sundance 48 quartz top,each,517.0,Sonoma,FLO-956745,669.0,per_each,,,669.0,base,yes,yes,Home Decorators Collection,HOM-347443,649.0,per_each,,,649.0,close,yes,yes,Origin 21,LOW-862407,619.0,per_each,,,619.0,equivalent,yes,yes,Dakota,MEN-730744,649.0,per_each,,,649.0,close,yes,yes,,,,,,,,not carried,,no,619.0,0.0808,loss,lowes
G0200,Vanities & Tops,Single Sink Vanity,Single Sink Vanity - Amber Ridge 24 engineered stone top,each,856.0,Sonoma,FLO-946850,879.0,per_each,,,879.0,base,yes,yes,Home Decorators Collection,HOM-254557,869.0,per_each,,,869.0,weak,yes,no,Origin 21,LOW-584218,799.0,per_each,,,799.0,close,yes,yes,Masterforce,MEN-754412,699.0,per_each,,,699.0,close,no,no,,,,,,,,not carried,,no,799.0,0.1001,loss,lowes
